,index,word,_score,_pvalue
0,1791,nhiên_liệu,210.83296110521238,9.039386914750656e-48
1,2311,tiết_kiệm,199.21312240307265,3.1013290950211674e-45
2,1506,led,191.6718978672459,1.3721451267421961e-43
3,2802,đèn_pha,190.33071702391072,2.6924210865558486e-43
4,1213,halogen,158.15733913690016,2.8593130182337473e-36
5,2800,đèn,144.1614653253233,3.275585975231018e-33
6,758,chiếu,143.94789569069673,3.6473939356689504e-33
7,1972,projector,89.29202577527185,3.4062940212193325e-21
8,654,bóng,64.96593099744933,7.620425160890537e-16
9,2546,tự_động,61.710388046121025,3.9787570214217685e-15
10,1416,khả_năng,50.974712426786525,9.356360331511034e-13
11,2356,trang_bị,47.44410476085868,5.659489115172794e-12
12,605,ban_ngày,45.93733387031816,1.2209679350230486e-11
13,644,báo,41.127970197341924,1.4258126806372012e-10
14,21,100km,41.127970197341924,1.4258126806372012e-10
15,2301,tiêu_hao,39.16231485210542,3.899955852613557e-10
16,616,bi,32.182881690735094,1.4032164654248605e-08
17,1186,góc,30.624889246878777,3.130520091446811e-08
18,2041,rửa,29.384615384615376,5.934691242335887e-08
19,1199,gắn,29.384615384615376,5.934691242335887e-08
20,1025,dài,28.892670157068064,7.650186394714925e-08
21,1474,kích_thước,28.313230854768175,1.0318828188689855e-07
22,759,chiều,27.036362181247398,1.9966392785917554e-07
23,899,cách_âm,26.97383037991677,2.062287817301916e-07
24,2515,tắt,23.521054280216582,1.2355427913501719e-06
25,2801,đèn_chiếu,22.945033636133115,1.6670032933623974e-06
26,2475,tính_năng,22.78506448013156,1.8116819553842392e-06
27,923,công_nghệ,22.06066276320001,2.6416815201701235e-06
28,1140,giá,19.90331877344722,8.145879369136232e-06
29,2678,xenon,19.58974358974359,9.598307928377062e-06
30,748,chia,19.58974358974359,9.598307928377062e-06
31,865,cos,19.58974358974359,9.598307928377062e-06
32,2185,thiệt_thòi,19.58974358974359,9.598307928377062e-06
33,2398,trơn,19.58974358974359,9.598307928377062e-06
34,986,cụm,19.29267222239433,1.1213588519611615e-05
35,680,bật,19.090970983641135,1.2463312577172083e-05
36,2035,rẽ,19.090970983641135,1.2463312577172083e-05
37,1119,full,19.090970983641135,1.2463312577172083e-05
38,1332,hệ_thống,18.3305187136938,1.857082380732064e-05
39,1303,hòa,17.140653412904722,3.4711325952532394e-05
40,1192,gương,17.140653412904722,3.4711325952532394e-05
41,2318,tiện_nghi,15.869598650943372,6.78600925599896e-05
42,2525,tốt,15.835663830394884,6.9087972028055e-05
43,1127,ghi_điểm,15.793932071418984,7.062865811418395e-05
44,2390,trên_cơ,15.312444623439388,9.11142919709155e-05
45,2549,tỳ,15.312444623439388,9.11142919709155e-05
46,695,bệ,15.312444623439388,9.11142919709155e-05
47,2228,thông_thường,15.312444623439388,9.11142919709155e-05
48,1816,nhất,14.142865424279035,0.00016943845632389797
49,2111,sương_mù,13.704046338632107,0.00021399293136271021
50,1339,hỗ_trợ,13.314541915327252,0.00026335565808465193
51,2226,thông_số,13.290829739357878,0.00026670742069808654
52,638,bán,12.853640430603782,0.00033682333524118007
53,1893,nội_thất,12.754691686073999,0.00035511728127208587
54,938,cơ_sở,12.655777318553042,0.00037440689516678394
55,820,chỉnh,12.406497516445162,0.0004278425705754493
56,725,cao,12.02927725243245,0.0005237137970975483
57,976,cốp,11.845449053564234,0.0005780243488406375
58,1720,mở_rộng,11.845449053564234,0.0005780243488406375
59,1838,nhớ,11.760527140108291,0.0006050008988445877
60,1060,dọc,11.760527140108291,0.0006050008988445877
61,1680,mưa,11.760527140108291,0.0006050008988445877
62,1570,lượng,11.760527140108291,0.0006050008988445877
63,2876,định_vị,11.652959169974874,0.0006410048737182837
64,1237,hiện_đại,11.65141526482646,0.0006415370881684083
65,2102,sáng,11.350623055341721,0.0007542266195080206
66,1043,dạng,11.26858063402566,0.0007882997933435206
67,1146,gió,11.239334138810579,0.0008008188070429097
68,2037,rộng,11.223011589922585,0.0008078928670002813
69,1605,lớn,11.074491027435407,0.0008752344070968377
70,1637,mm,10.719895287958115,0.0010598967024740876
71,912,còn,10.598475952264875,0.0011318091589404865
72,794,chưa,10.441090079205265,0.0012324251381293572
73,2777,điện,10.231292790978657,0.0013807785118380427
74,1383,khoảng,10.209424083769632,0.0013972480008601176
75,1409,không_gian,10.125081247929565,0.0014626521104942785
76,2892,đồng,9.805224879832208,0.0017401675577458596
77,2804,đêm,9.794871794871796,0.001749992112474091
78,1693,mắt_xích,9.794871794871796,0.001749992112474091
79,1214,halogen_projector,9.794871794871796,0.001749992112474091
80,1222,hid,9.794871794871796,0.001749992112474091
81,1227,hiều,9.794871794871796,0.001749992112474091
82,1678,mùi,9.794871794871796,0.001749992112474091
83,1677,mùa,9.794871794871796,0.001749992112474091
84,604,ban,9.794871794871796,0.001749992112474091
85,1079,ecosport_lai,9.794871794871796,0.001749992112474091
86,2349,toàn_phần,9.794871794871796,0.001749992112474091
87,1896,nửa,9.794871794871796,0.001749992112474091
88,1077,ecobosst,9.794871794871796,0.001749992112474091
89,606,ban_đêm,9.794871794871796,0.001749992112474091
90,2695,xuất_sắc,9.794871794871796,0.001749992112474091
91,1924,phun,9.794871794871796,0.001749992112474091
92,1925,phuộc,9.794871794871796,0.001749992112474091
93,549,99,9.794871794871796,0.001749992112474091
94,785,chói,9.794871794871796,0.001749992112474091
95,1597,lọc,9.794871794871796,0.001749992112474091
96,1574,lạnh,9.794871794871796,0.001749992112474091
97,262,350nm,9.794871794871796,0.001749992112474091
98,211,256nm,9.794871794871796,0.001749992112474091
99,1044,dải,9.794871794871796,0.001749992112474091
100,1698,mặt_khác,9.794871794871796,0.001749992112474091
101,621,biển,9.794871794871796,0.001749992112474091
102,301,43,9.794871794871796,0.001749992112474091
103,1132,gia_tăng,9.794871794871796,0.001749992112474091
104,669,bản_thể_thao,9.794871794871796,0.001749992112474091
105,671,bảo_dưỡng,9.794871794871796,0.001749992112474091
106,655,bóng_bẩy,9.794871794871796,0.001749992112474091
107,1782,ngốn,9.794871794871796,0.001749992112474091
108,678,bẩn,9.794871794871796,0.001749992112474091
109,1156,giảm_xóc,9.794871794871796,0.001749992112474091
110,1772,ngạc_nhiên,9.794871794871796,0.001749992112474091
111,1765,ngăn,9.794871794871796,0.001749992112474091
112,4,04,9.794871794871796,0.001749992112474091
113,1138,giàn,9.794871794871796,0.001749992112474091
114,2614,vòng_tròn,9.794871794871796,0.001749992112474091
115,1993,quốc,9.794871794871796,0.001749992112474091
116,2932,ấm,9.794871794871796,0.001749992112474091
117,166,2011,9.794871794871796,0.001749992112474091
118,1737,nghi_ngờ,9.794871794871796,0.001749992112474091
119,706,bổ_sung_công_nghệ,9.794871794871796,0.001749992112474091
120,2401,trước_sau,9.794871794871796,0.001749992112474091
121,2652,welcome_light,9.794871794871796,0.001749992112474091
122,711,bụi,9.794871794871796,0.001749992112474091
123,631,buồn_ngủ,9.794871794871796,0.001749992112474091
124,1188,góc_quay,9.794871794871796,0.001749992112474091
125,1194,gạt,9.794871794871796,0.001749992112474091
126,2870,địa,9.794871794871796,0.001749992112474091
127,1429,khởi,9.794871794871796,0.001749992112474091
128,2221,thích_ứng,9.794871794871796,0.001749992112474091
129,1437,khử,9.794871794871796,0.001749992112474091
130,1453,kinh_ngạc,9.794871794871796,0.001749992112474091
131,1540,làm_việc,9.794871794871796,0.001749992112474091
132,1451,kim_loại,9.794871794871796,0.001749992112474091
133,893,cá,9.794871794871796,0.001749992112474091
134,2223,thông,9.794871794871796,0.001749992112474091
135,894,cá_mập,9.794871794871796,0.001749992112474091
136,2205,thành,9.794871794871796,0.001749992112474091
137,2524,tốn,9.794871794871796,0.001749992112474091
138,1442,kia_morning_nhập_khẩu,9.794871794871796,0.001749992112474091
139,1434,khởi_động,9.794871794871796,0.001749992112474091
140,2752,ăng,9.794871794871796,0.001749992112474091
141,663,bại,9.794871794871796,0.001749992112474091
142,445,72,9.794871794871796,0.001749992112474091
143,2156,ten,9.794871794871796,0.001749992112474091
144,1343,hộc,9.794871794871796,0.001749992112474091
145,980,cổng,9.794871794871796,0.001749992112474091
146,977,cốt,9.794871794871796,0.001749992112474091
147,2787,đá,9.794871794871796,0.001749992112474091
148,1354,hữu_ích,9.794871794871796,0.001749992112474091
149,2201,thuần,9.794871794871796,0.001749992112474091
150,1455,kiêm,9.794871794871796,0.001749992112474091
151,2113,sưởi,9.794871794871796,0.001749992112474091
152,942,cường_độ,9.794871794871796,0.001749992112474091
153,843,chừng,9.794871794871796,0.001749992112474091
154,833,chụm,9.794871794871796,0.001749992112474091
155,2719,yên_ắng,9.794871794871796,0.001749992112474091
156,1265,hybrid,9.794871794871796,0.001749992112474091
157,1040,dĩ_nhiên,9.794871794871796,0.001749992112474091
158,219,26nm,9.794871794871796,0.001749992112474091
159,1372,key,9.794871794871796,0.001749992112474091
160,1035,dòng_chảy,9.794871794871796,0.001749992112474091
161,118,175,9.794871794871796,0.001749992112474091
162,1378,khiếm_khuyết,9.794871794871796,0.001749992112474091
163,1363,ion,9.794871794871796,0.001749992112474091
164,2839,đả,9.794871794871796,0.001749992112474091
165,2732,ánh_sáng,9.794871794871796,0.001749992112474091
166,1492,l_ddi,9.794871794871796,0.001749992112474091
167,997,danh_mục,9.794871794871796,0.001749992112474091
168,863,corolla_altis,9.794871794871796,0.001749992112474091
169,2063,smart,9.794871794871796,0.001749992112474091
170,993,cực_kỳ,9.794871794871796,0.001749992112474091
171,2842,đấy,9.794871794871796,0.001749992112474091
172,992,cực_kì,9.794871794871796,0.001749992112474091
173,2110,sương,9.794871794871796,0.001749992112474091
174,657,bù,9.610960592635985,0.0019341944101610251
175,2033,rẻ,9.494764397905758,0.002060590415146398
176,949,cảm_biến,9.39819342960704,0.0021719935414472114
177,2302,tiêu_thụ,9.39819342960704,0.0021719935414472114
178,1240,hiệu_quả,9.39819342960704,0.0021719935414472114
179,1198,gập,9.39819342960704,0.0021719935414472114
180,1322,hậu,8.990058322519054,0.002714523367088164
181,2826,đường,8.918015343844315,0.0028237120173048454
182,1152,giải_trí,8.488705012265221,0.0035735807891178677
183,1485,kể,8.270998344296771,0.004028334949939963
184,1567,lưới,8.270998344296771,0.004028334949939963
185,990,cửa,8.270998344296771,0.004028334949939963
186,2506,tản_nhiệt,8.270998344296771,0.004028334949939963
187,2759,đang,8.167539267015705,0.004264672584949162
188,1242,hiệu_ứng,7.896966035709492,0.004951778529486989
189,1098,explorer,7.896966035709492,0.004951778529486989
190,2448,tuy_vậy,7.896966035709492,0.004951778529486989
191,960,cảnh_báo,7.896966035709492,0.004951778529486989
192,2125,sẵn,7.896966035709492,0.004951778529486989
193,1660,mát,7.896966035709492,0.004951778529486989
194,2340,toyota_raize,7.896966035709492,0.004951778529486989
195,2372,triệu,7.860082112448536,0.005053809728700339
196,1707,một,7.61999561933428,0.0057724628244729655
197,2534,tổng_thể,7.61999561933428,0.0057724628244729655
198,2473,tích_hợp,7.5882752718485715,0.00587491284115357
199,1620,mazda2,7.5882752718485715,0.00587491284115357
200,2693,xuất_hiện,7.5882752718485715,0.00587491284115357
201,2039,rộng_rãi,7.451069654603685,0.006339876164187643
202,1552,lít,7.152890940446316,0.007484325111890995
203,1196,gầm,7.044502617801047,0.00795089006351515
204,1414,khúc,7.009986280692448,0.008105630117686712
205,1932,phân,7.009986280692448,0.008105630117686712
206,1078,ecosport,6.962919948674241,0.008321611608140513
207,2179,thiết_kế,6.812324232128905,0.009053085396057663
208,1710,một_số,6.203248758222581,0.01275160468795791
209,1048,dải_đèn,6.203248758222581,0.01275160468795791
210,2664,xa,6.203248758222581,0.01275160468795791
211,1175,gr,6.203248758222581,0.01275160468795791
212,840,chức_năng,6.203248758222581,0.01275160468795791
213,1918,phiên_bản,6.187234717330646,0.012867510134732555
214,1746,ngoài_ra,5.892149953013828,0.015208521856593797
215,1525,loại,5.892149953013828,0.015208521856593797
216,2766,điều_chỉnh,5.619667069405289,0.017760022294434304
217,2049,santa_fe,5.619667069405289,0.017760022294434304
218,2178,thiết_bị,5.619667069405289,0.017760022294434304
219,2723,yếu,5.619667069405289,0.017760022294434304
220,1317,hạng_mục,5.619667069405289,0.017760022294434304
221,914,có_giá,5.598084898456456,0.017980121456914553
222,2642,với,5.544093612341953,0.018543157523903134
223,950,cảm_giác,5.311832498023597,0.021181065917224438
224,2863,đến,5.1665150434119544,0.023026364949189113
225,2381,trung_tâm,5.115646395489328,0.023711031551588765
226,2437,trực_tiếp,5.115646395489328,0.023711031551588765
227,2142,sử_dụng,4.9199748767811595,0.02654790316379915
228,2065,so,4.885471477491025,0.027083636544537187
229,2704,xét,4.7340614591923496,0.029570978206339072
230,1856,này,4.696265215711739,0.030228235931776832
231,707,bộ,4.594240837696335,0.03207954686079958
232,2127,sẽ,4.45482823249778,0.03480271613769648
233,2399,trước,4.391591558228135,0.03611658352374819
234,2433,trục,4.287958115183247,0.03838323620271776
235,825,chống,4.244352506132611,0.03938108396767614
236,2329,toyota_avanza,4.244352506132611,0.03938108396767614
237,2057,seltos,4.244352506132611,0.03938108396767614
238,1224,hilux,4.244352506132611,0.03938108396767614
239,1862,nên,4.203441071242117,0.040342038911393985
240,1722,mức,4.188155241807815,0.0407073707553383
241,1309,hơn_nữa,4.135499172148386,0.04199268088711131
242,2679,xi,4.135499172148386,0.04199268088711131
243,2725,yếu_thế,4.135499172148386,0.04199268088711131
244,2774,điểm_trừ,4.135499172148386,0.04199268088711131
245,1314,hạn_chế,4.135499172148386,0.04199268088711131
246,1636,mivec,4.135499172148386,0.04199268088711131
247,880,cung,4.135499172148386,0.04199268088711131
248,1980,quan_sát,4.135499172148386,0.04199268088711131
249,2888,đồ,4.135499172148386,0.04199268088711131
250,2385,truyền_thống,4.135499172148386,0.04199268088711131
251,2071,soluto,4.115992671736435,0.042479588654747616
252,1215,hao,3.948483017854746,0.04691364116733804
253,2355,trang,3.948483017854746,0.04691364116733804
254,2359,trang_trí,3.948483017854746,0.04691364116733804
255,1787,nhanh_chóng,3.948483017854746,0.04691364116733804
256,2266,thời_tiết,3.948483017854746,0.04691364116733804
257,493,84,3.948483017854746,0.04691364116733804
258,1757,ngày,3.948483017854746,0.04691364116733804
259,693,bền_bỉ,3.948483017854746,0.04691364116733804
260,718,ca,3.948483017854746,0.04691364116733804
261,617,biến_thiên,3.948483017854746,0.04691364116733804
262,611,bao_quát,3.948483017854746,0.04691364116733804
263,1666,mã_hóa,3.948483017854746,0.04691364116733804
264,1882,nể,3.948483017854746,0.04691364116733804
265,586,apple_carplay,3.948483017854746,0.04691364116733804
266,582,anh,3.948483017854746,0.04691364116733804
267,1524,logo,3.948483017854746,0.04691364116733804
268,1341,hỗn_hợp,3.948483017854746,0.04691364116733804
269,1491,kỹ_thuật_số,3.948483017854746,0.04691364116733804
270,864,corolla_cross,3.948483017854746,0.04691364116733804
271,877,crv,3.948483017854746,0.04691364116733804
272,1785,nhan,3.948483017854746,0.04691364116733804
273,2129,số_liệu,3.948483017854746,0.04691364116733804
274,439,6l,3.948483017854746,0.04691364116733804
275,2159,tft,3.948483017854746,0.04691364116733804
276,1406,khóa,3.948483017854746,0.04691364116733804
277,1403,khó_chịu,3.948483017854746,0.04691364116733804
278,879,cua,3.948483017854746,0.04691364116733804
279,1895,nội_đô,3.948483017854746,0.04691364116733804
280,2750,ăn_nhập,3.948483017854746,0.04691364116733804
281,2736,áp_đảo,3.948483017854746,0.04691364116733804
282,2785,đuối,3.948483017854746,0.04691364116733804
283,2492,tương_lai,3.948483017854746,0.04691364116733804
284,2604,vây,3.948483017854746,0.04691364116733804
285,2547,tựa,3.948483017854746,0.04691364116733804
286,2755,đa_dụng,3.948483017854746,0.04691364116733804
287,2453,tuổi_đời,3.948483017854746,0.04691364116733804
288,2253,thế_hệ,3.5732984293193715,0.05871557407450953
289,1457,kiểu,3.5352899718082957,0.0600758286961298
290,816,chỉ,3.503492820246747,0.06123954373913218
291,2668,xe,3.3794075875608924,0.0660157798049419
